count,date,title,description,org_link,link
596,2024-01-25 17:00:00,[뉴스속 용어]자정 90초 전 '지구 종말 시계',"BAS는 올해 90초로 설정한 근거로 러시아와 우크라이나 간 전쟁과 러시아의 핵<b>무기</b> 사용, 팔레스타인 무장 정파 하마스와 이스라엘의 전쟁 등으로 인한 핵 위협, 전 세계적 기후 변화에 따른 위기, 인공지능(<b>AI</b>)과... ",https://view.asiae.co.kr/article/2024012515323359717,https://n.news.naver.com/mnews/article/277/0005371901?sid=104
597,2024-01-25 16:54:00,미래전 대비 ‘국방 AI 플랫폼’ ‘생성형 <b>AI 무기</b>’ 필요,"박 예비역 준장은 “AI는 최고의 해결책이 아닌 조력자 역할”이라며 “<b>AI 무기</b>의 안전 기준과 윤리 가이드를 준수해야 하며, 사람을 표적으로 하는 공격에는 인간의 개입·통제가 필요하다”고 말했다. 유무봉 국방부... ",https://kookbang.dema.mil.kr/newsWeb/20240126/6/ATCE_CTGR_0010010000/view.do,https://kookbang.dema.mil.kr/newsWeb/20240126/6/ATCE_CTGR_0010010000/view.do
598,2024-01-25 16:46:00,"전략물자관리원, 무역안보관리원으로 명칭 변경…대외무역법 개정안 국회 통과",대외무역법 시행령 제32조에 명시된 바세나르체제·핵공급국그룹·미사일기술통제체제·호주그룹·화학<b>무기</b>... 나갈 예정”이라고 말했다. [조선일보와 미디어DX가 공동 개발한 생성형 <b>AI</b>의 도움을 받아 작성한 기사입니다.],https://www.chosun.com/economy/industry-company/2024/01/25/MX7IDO7TXVHCLIZRZ3MQA7TMA4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003813022?sid=101
599,2024-01-25 16:39:00,'팰월드' 성공이 말하는 것,만든 <b>무기</b>나 생산된 자원도 알아서 척척 보관함에 옮겨놓습니다. 이 과정에서 자연스레 팰들은 나와 모험을... ⑤ 표절에 <b>AI</b> 이용 의혹 남아 VS 소규모 게임 성공을 시기하는 행위 이러한 게임의 흥행에서도 여전히 게임에... ,http://www.inven.co.kr/webzine/news/?news=292456&site=palworld,https://sports.news.naver.com/news.nhn?oid=442&aid=0000169320
600,2024-01-25 16:26:00,"<b>AI</b>·SW 소양교육, 군의 변화와 기대",이 외에도 <b>AI</b>를 기반으로 유·무인 복합전투체계를 구축하고 있다. 나날이 발전하는 첨단 <b>무기</b>체계와 4차 산업혁명의 시대에 발맞추기 위해 우리 사단 역시 다양한 분야의 4차 산업혁명 과학기술을 접목한 연구를... ,https://kookbang.dema.mil.kr/newsWeb/20240126/3/ATCE_CTGR_0050010000/view.do,https://kookbang.dema.mil.kr/newsWeb/20240126/3/ATCE_CTGR_0050010000/view.do
601,2024-01-25 15:58:00,"슈퍼乙 아니라 슈퍼甲?...ASML, EUV노광기 주문 폭주에 몸값 폭등",주가 급등세 천문학적 데이터와 빠른 연산 및 추론을 요구하는 거대 생성형 인공지능(<b>AI</b>_의 전세계적인... 일종의 '비대칭 <b>무기</b>'가 된 형국이다. 이에 따라 전세계 내로라하는 반도체업체들의 ASML에 대한 러브콜을... ,http://sateconomy.co.kr/news/view/1065595933954901,http://sateconomy.co.kr/news/view/1065595933954901
602,2024-01-25 15:12:00,"원티드랩, <b>AI 무기</b>로 일본시장 재도전",가성비와 인공지능(<b>AI</b>)을 <b>무기</b>로 일본 채용시장에서 경쟁력을 높인다는 전략이다. 원티드는 24일 '일본 스타트업·HR 시장 세미나'를 열고 일본 채용 시장에 진출하는 이유와 전략을 발표했다. 앞서 원티드랩은 2016년 일본... ,https://it.chosun.com/news/articleView.html?idxno=2023092109016,https://it.chosun.com/news/articleView.html?idxno=2023092109016
603,2024-01-25 14:57:00,한국오라클 클라우드 사업 3배 성장 이유…“더 싸고 빠르니까”,"등을 <b>무기</b>로 고객들을 유인하고 있다. 최근에는 글로벌 CSP들이 저마다 생성형 인공지능(<b>AI</b>)에 막대한 투자를 하면서 집중하고 있는 가운데, 오라클도 이 흐름에 동참했다. 마이크로소프트(MS)와 챗GPT 개발사 오픈<b>AI</b>... ",https://www.ddaily.co.kr/page/view/2024012513584590625,https://n.news.naver.com/mnews/article/138/0002165626?sid=105
604,2024-01-25 14:38:00,EU의 中겨냥 디리스킹 늦어진다…SCMP &quot;일부 회원국 저항 때문&quot;,작년 10월 3일 사실상 중국을 겨냥해 반도체·인공지능(<b>AI</b>)·양자컴퓨팅·바이오 등 4대 첨단기술을 <b>무기</b>화할 위험성 평가에 착수한 EU 집행위원회가 올해부터 해당 분야 기술 수출 통제 등을 본격화할 것으로 예상됐으나... ,https://www.yna.co.kr/view/AKR20240125108200009?input=1195m,https://n.news.naver.com/mnews/article/001/0014467973?sid=101
605,2024-01-25 14:36:00,"[방산보안Q (1)] 김승주 고려대 교수, “데이터 중요도에 따라 적용되는 정보...",방산보안의 핵심이자 <b>무기</b>체계 연구개발 전 과정에 적용되는 RMF에도 방산업체 관심 필요 한국이 글로벌... 인공지능(<b>AI</b>)·클라우드 활용 및 원격근무 문제에 대한 해결의 단초를 제공한 당사자다. 당시 김 교수의 의견을... ,https://www.news2day.co.kr/article/20240125500153,https://www.news2day.co.kr/article/20240125500153
606,2024-01-25 13:54:00,페르시아의 왕자 &quot;메트로배니아 최고의 걸작&quot;,"실사에 가까운 그래픽뿐만 아니라 <b>AI</b> 시스템, 오픈 월드, 방대한 콘텐츠 등 현대 게이머라면 누구나 관심을... 한계 극복한 편의성 단점 1. 다소 밋밋한 스토리 2. 스트레스를 유발하는 퍼즐 3. 단조로운 <b>무기</b> 및 스킬 구성",https://www.gametoc.co.kr/news/articleView.html?idxno=78719,https://www.gametoc.co.kr/news/articleView.html?idxno=78719
607,2024-01-25 10:22:00,종말까지 90초 남았다…'핵·기후변화·<b>AI</b>'가 인류 위협,인공지능(<b>AI</b>)과 새로운 생명 공학을 포함한 파괴적인 기술 등을 제시하며 초침 위치가 동일한 것이 세계가 안정적이라는 의미는 아니라고 설명했다. BSA 레이첼 브론슨 회장은 우크라이나를 향한 러시아의 핵<b>무기</b>... ,http://www.ktnews.com/news/articleView.html?idxno=131429,http://www.ktnews.com/news/articleView.html?idxno=131429
608,2024-01-25 10:04:00,"[생활경제 이슈] 식품·외식업계, ‘스몰 럭셔리’로 새해 입맛 공략 外","구황부추는 겨울이면 중국 황제에게 ‘보양식’으로 진상되던 진귀한 식재료로 비타민, <b>무기</b>질 등 영양소가... ◆함샤우트 글로벌, <b>AI</b> 연구소 설립으로 마케팅 혁신 선도 디지털 딥택트 시대를 선도하며 끊임없는 혁신을... ",http://www.lawissue.co.kr/view.php?ud=202401251001267308204ead0791_12,http://www.lawissue.co.kr/view.php?ud=202401251001267308204ead0791_12
609,2024-01-25 09:13:00,‘무전공 확대 정책’ 일단 속도조절… 대학 “학과쏠림 보완책 마련해야”,"재정지원을 <b>무기</b>로 대학에 ‘무전공 선발 확대’를 재촉하던 교육부가 대학가의 거센 반발과 우려 속에서... 이곳 학생은 추후 현존 학과나 인공지능(<b>AI</b>), 바이오헬스, 인지과학, 디자인 등을 중심 테마로 신설되는 융합... ",https://www.munhwa.com/news/view.html?no=2024012501032121043001,https://n.news.naver.com/mnews/article/021/0002617858?sid=102
610,2024-01-25 06:52:00,"“경제안보 강화”…EU, 반도체·<b>AI</b> 등 민감기술 역외 투자·수출 통제 추진","우크라이나 전쟁 발발 이후 러시아의 자원 <b>무기</b>화로 인한 유럽의 에너지 대란은 공급망 위기와 함께 EU가 경제안보전략을 구상하게 된 배경으로 꼽히고, 우르줄라 폰데어라이엔 EU집행위원장은 지난해 3월 새로운 대중... ",http://news.heraldcorp.com/view.php?ud=20240125000011,https://n.news.naver.com/mnews/article/016/0002257166?sid=104
611,2024-01-25 06:31:00,&quot;VR로 훈련하니 손에 쏙쏙&quot;…중후장대 업종에 부는 IT 열풍,"(사물인터넷), <b>AI</b>(인공지능), AR(증강현실) 등 첨단 기술 접목 사례는 더 많아질 전망이다. &quot;VR 시뮬레이션으로... 개발해 <b>무기</b>와 함께 훈련체계를 수출한다. 그동안 T-50 항공기 시뮬레이터, 해군 고속상륙정(LSF-Ⅱ)... ",http://www.newsis.com/view/?id=NISX20240123_0002601829&cID=13001&pID=13000,https://n.news.naver.com/mnews/article/003/0012338035?sid=101
612,2024-01-25 04:08:00,"北 해킹조직, 국내 공공기관 대상 하루 130만건 침투 시도",일부 북한 해커들은 생성형 인공지능(<b>AI</b>)을 활용해 해킹을 시도하려는 움직임도 포착됐다. 국가정보원은 24일... 국정원은 북한이 개발한 전차와 지대공미사일이 러시아의 <b>무기</b>와 매우 유사해 절취한 설계도면을 <b>무기</b>... ,https://news.kmib.co.kr/article/view.asp?arcid=0924341310&code=11151400&cp=nv,https://n.news.naver.com/mnews/article/005/0001669459?sid=101
613,2024-01-25 03:04:00,"1만 5000명 해고한 ‘신의 직장’ 구글, 왜 혁신의 상징 ‘문샷’까지 버렸나","실리콘밸리에선 “구글이 미래 사업을 발굴하기 위해 다양한 가능성을 탐색하는 대신, 인공지능(<b>AI</b>)이라는... 글로벌 점유율 90% 이상인 검색 엔진과 강력한 온라인 광고 사업, 세계인이 즐겨 보는 유튜브 등을 <b>무기</b>로... ",https://www.chosun.com/economy/tech_it/2024/01/25/OFE4VRNY5VBFLN5XX7R5ID3OBA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003812870?sid=105
614,2024-01-25 03:02:00,"“K방산, 美·中·러·佛 이은 5대 강국 진입”...미래 방산에 주목할 3가지",이런 기술을 적용하면 예컨대 전차의 센서도 모두 첨단 디지털 센서로 바뀌고 <b>AI</b>가 탑재될 것이다. 탑승 인원도 지금보다 훨씬 줄어들게 된다.” - 투자자들이 주목할 <b>무기</b> 체계 변화의 흐름은? “ 세 가지다. 첫째... ,https://www.chosun.com/economy/stock-finance/2024/01/25/RNJB65I7MNF4HOKKGXHYJMWNDQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003812834?sid=101
615,2024-01-25 00:15:00,"[윤성민 칼럼] <b>AI</b> 시대, 전기를 쥔 자가 살아남는다",인공지능(<b>AI</b>) 시대는 전기의 중요성을 일깨우는 역사적 모멘텀이 되고 있다. <b>AI</b>로 전기 수요가 폭증하는... 신재생에너지가 아무리 멋진 덩크슛이더라도 단신인 우리는 원전이라는 3점 슛을 <b>무기</b>로 삼을 수밖에 없다.... ,https://www.hankyung.com/article/2024012484351,https://n.news.naver.com/mnews/article/015/0004940960?sid=110
616,2024-01-24 23:41:00,"EU, 반도체·<b>AI</b> 등 민감기술 투자·수출 통제 추진",우크라이나 전쟁 발발 이후 러시아의 자원 <b>무기</b>화로 인한 유럽의 에너지 대란은 공급망 위기와 함께 EU가 경제안보전략을 구상하게 된 배경으로 꼽힌다. 우르줄라 폰데어라이엔 EU 집행위원장은 지난해 3월 디리스킹(de... ,https://www.yna.co.kr/view/AKR20240124166300082?input=1195m,https://n.news.naver.com/mnews/article/001/0014466449?sid=104
617,2024-01-24 22:04:00,"GIST, 국가안보 위한 3차원 라이다 및 표적인식·피아식별 <b>AI</b> 개발 나서",인공지능(<b>AI</b>) 기반 표적인식 및 피아식별 SW 기술 개발에 나섰다.GIST 미래국방과학기술연구센터는... 센서인 △<b>무기</b>계(No-mechanical scanner) 반도체(Solid-state) 기반 초소형·경량·저전력 3차원 라이다 기술 △낮은 광량과... ,http://www.boannews.com/media/view.asp?idx=126028&kind=,http://www.boannews.com/media/view.asp?idx=126028&kind=
618,2024-01-24 20:34:00,"올해 &quot;지구종말시계&quot;, 작년과 같은 종말 전 90초…&quot;작년과 같지만 호전됐다는...","핵 위협, 기후 변화, 생명과학, 그리고 <b>AI</b> 등 파괴적 기술 위험 요소 많아 BAS는 &quot;중국, 러시아, 미국이 모두 핵 <b>무기</b>를 확장하거나 현대화하기 위해 막대한 자금을 지출하고 있다&quot;고 밝히면서 이는 &quot;실수나 오산으로... ",https://www.newsquest.co.kr/news/articleView.html?idxno=217171,https://www.newsquest.co.kr/news/articleView.html?idxno=217171
619,2024-01-24 19:56:00,'군사 대국' 뒷배 업은 北...'진퇴양난' 美 내부서 우려의 발언 [지금이뉴스],특히 미국은 북한이 미국에 다음가는 군사대국인 러시아와 노골적으로 <b>무기</b> 거래를 하고 있는 점에... 북한이 러시아라는 `뒷배`를 확보한 것이 심상치 않다는 인식이 읽힙니다. <b>AI</b> 앵커ㅣY-GO 자막편집 | 이 선 #지금이뉴스,https://www.ytn.co.kr/_ln/0134_202401241956122288,https://n.news.naver.com/mnews/article/052/0001989672?sid=104
620,2024-01-24 19:02:00,<b>AI</b>의 발전과 함께 성장하는 사이버공격 조직…임박한 <b>AI</b> 기반 랜섬웨어 공격,"<b>AI</b>가 사이버 범죄자들의 강력한 <b>무기</b>로 떠오르면서 방어자와 위협 행위자 간의 군비 경쟁은 계속되고 있다. 임박한 <b>AI</b> 기반 랜섬웨어 공격을 방어하기 위해서는 경계와 대비, 사이버 보안 모범 사례 준수가 그 어느... ",https://www.dailysecu.com/news/articleView.html?idxno=153082,https://www.dailysecu.com/news/articleView.html?idxno=153082
621,2024-01-24 18:18:00,'<b>AI</b> 전략 백가쟁명'…글로벌 <b>AI</b> 구현 컨퍼런스(종합),박종일 예비역 육군준장은 <b>AI 무기</b>가 최근 전쟁에서 '게임 체인저'로 등장했다면서 &quot;군사 부문에서 AI 성능의 차이는 데이터에서 온다&quot;고 말했다. 아울러 그는 북한이 열악한 AI 인프라 환경에도 불구하고 일부 AI... ,https://news.einfomax.co.kr/news/articleView.html?idxno=4296050,https://news.einfomax.co.kr/news/articleView.html?idxno=4296050
622,2024-01-24 18:01:00,"北, 항공·전차 등 방산기술 탈취 시도…총선 노린 공격도 거세질듯","자료를 <b>무기</b> 개발에 활용한 것으로 보이는데, 피아 구분이 없는 모습”이라고 말했다. 북한의 전 세계 방산... 최근 북한 해커가 생성형 인공지능(<b>AI</b>)을 활용해 해킹 대상을 물색하고 해킹에 필요한 기술을 검색하는 정황도... ",https://www.sedaily.com/NewsView/2D47JEI9DH,https://n.news.naver.com/mnews/article/011/0004291096?sid=105
623,2024-01-24 17:54:00,"타임기술, 글로벌 방위산업 강소기업 육성사업 과제수행업체 선정","군 <b>무기</b>체계 환경에서 타임기술은 IPS요소개발, 메타버스 콘텐츠 개발 및 지원 SW 공급 분야에 인공지능(<b>AI</b>) 적용 기술까지 더함으로써 4차산업의 다양한 핵심 기술에 대한 연구, 획득 및 제공이 가능한 '독보적... ",http://www.kukinews.com/newsView/kuk202401240285,http://www.kukinews.com/newsView/kuk202401240285
624,2024-01-24 17:51:00,&quot;韓 강대국 도약하려면 <b>AI</b>혁명 이끌어야&quot;,인공지능(<b>AI</b>) 혁명이라는 대변화를 주도하면서 낡은 규제를 혁신할 선순환 경제에 속도를 내야 한다는 제언이... 조선업과 <b>무기</b>산업 등 글로벌 초격차 경쟁력이 바탕이 될 것&quot;이라고 전망했다. 이를 위해 고부가가치... ,https://www.mk.co.kr/article/10928671,https://n.news.naver.com/mnews/article/009/0005249576?sid=101
625,2024-01-24 17:45:00,&quot;적이 쐈습니다&quot; 보고받은 '<b>AI</b> 사령관'…0.001초만에 반격 준비 끝냈다,"박찬봉 광운대 방산<b>AI</b>로봇융합학과 교수는 “<b>AI</b> 드론은 싼 비용으로 큰 효과를 내는 게 특징”이라며 “공중에선 <b>AI</b> 드론, 지상은 <b>AI</b> 전차, 바다에선 <b>AI</b> 해상<b>무기</b>가 앞으로 전쟁을 치를 것”이라고 내다봤다. ○“군사 <b>AI</b>... ",https://www.hankyung.com/article/2024012483051,https://n.news.naver.com/mnews/article/015/0004940748?sid=101
626,2024-01-24 17:32:00,"미국 핵과학자회, &quot;지구 종말까지 90초&quot; 근거는?","센터는 <b>AI</b>가 가져올 수 있는 8가지 위협으로 △자동화된 사이버 공격, 화학 <b>무기</b> 합성 등 <b>AI</b>의 <b>무기</b>화 △<b>AI</b>로 생성된 잘못된 정보, 가짜뉴스의 확산과 범람 △<b>AI</b>가 목표 달성을 위해 개인 및 사회적 가치를 희생하게 되는... ",https://www.ekoreanews.co.kr/news/articleView.html?idxno=71423,https://www.ekoreanews.co.kr/news/articleView.html?idxno=71423
627,2024-01-24 17:30:00,"코스피, 관망 심리 속 기관·外人 '팔자'에 하락…2460선 '후퇴'","또한 &quot;반면, 해운, 바이오, <b>AI</b> 관련 업종이 하락했다. 폴란드 <b>무기</b> 수출 무산 우려에 방산 업종도 약세를 보였다&quot;고 덧붙였다. 한편, 이날 서울 외환시장에서 원·달러 환율은 전장 대비 3.6원(0.26%) 오른 1337.... ",http://www.newsprime.co.kr/news/article.html?no=625821,http://www.newsprime.co.kr/news/article.html?no=625821
628,2024-01-24 17:18:00,"&quot;좀비처럼 계속&quot;...몸으로 막는 러시아군, 지옥 같은 상황 [지금이뉴스]",우크라이나군은 <b>무기</b>와 병력 부족을 호소하고 있습니다. 자신들의 옛 소비에트연방(소련) 시절 <b>무기</b> 체계는... 위해 50만명의 병력을 추가로 동원하는 방안을 검토하고 있습니다. <b>AI</b> 앵커ㅣY-GO 자막편집 | 이 선 #지금이뉴스,https://www.ytn.co.kr/_ln/0134_202401241718000257,https://n.news.naver.com/mnews/article/052/0001989608?sid=104
629,2024-01-24 17:07:00,"반성문 썼던 정유정, 아버지에겐...검찰 &quot;사형 선고해달라&quot; [지금이뉴스]","<b>무기</b>징역 대신 사형을 선고해달라는 취지로 항소했습니다. 형이 무겁다고 항소한 정유정 측은 1심에서 한 심신미약에 따른 범행이라는 주장은 철회하고, 양형에만 고려해 달라며 입장을 바꿨습니다. 기자 | 차상은 <b>AI</b> 앵커... ",https://www.ytn.co.kr/_ln/0134_202401241707391910,https://n.news.naver.com/mnews/article/052/0001989602?sid=102
630,2024-01-24 17:06:00,지구 종말 시계 '90초 전' 가리켜…&quot;핵 전쟁·기후변화·<b>AI</b> 위협&quot;,"그는 &quot;러시아와 우크라이나 간 전쟁 종식은 요원해 보이며, 러시아의 핵<b>무기</b> 사용은 여전히 심각한 가능성으로 남아 있다&quot;며 &quot;기후 변화는 이미 죽음과 파괴를 야기하고 있고, <b>AI</b>와 생물학적 연구와 같은 파괴적인... ",https://www.asiatoday.co.kr/view.php?key=20240124010014921,https://www.asiatoday.co.kr/view.php?key=20240124010014921
631,2024-01-24 16:54:00,"KAI·국기연, 유무인 전투기 복합 핵심기술 개발 착수",LIG넥스원은 전시회에서 대전차 유도<b>무기</b>와 2.75인치 유도로켓을 결합한 무인지상차량(UGV)을 비롯해... 인공지능(<b>AI</b>) 기반의 임무 모듈과 설계기술 개발에 대해 논의했다. 또 조종사 임무부담 경감을 위한 음성/영상... ,https://kookbang.dema.mil.kr/newsWeb/20240125/1/ATCE_CTGR_0010020000/view.do,https://kookbang.dema.mil.kr/newsWeb/20240125/1/ATCE_CTGR_0010020000/view.do
632,2024-01-24 16:40:00,"&quot;위협 임박해 대함 미사일 파괴&quot;...미군, 후티 반군 또 맹폭 [지금이뉴스]","끝낼 것을 요구하며, 이런 공격을 수행하는 <b>무기</b>를 후티에 공급하는 이들이 유엔 안전보장이사회 결의안과 국제법을 위반하는 것임을 강조한다&quot;고 밝혔습니다. 기자 | 류제웅 <b>AI</b> 앵커 | Y-GO 자막편집 | 박해진 #지금이뉴스",https://www.ytn.co.kr/_ln/0134_202401241640185828,https://n.news.naver.com/mnews/article/052/0001989582?sid=104
633,2024-01-24 15:48:00,<b>AI</b>가 앞당긴 지구 종말 초침,이어 “인간의 개입 없이 목표물을 식별하고 파괴하는 자율<b>무기</b>가 가장 우려된다”며 “만약 핵<b>무기</b>의 통제권이 <b>AI</b>에 넘어간다면 인류에게 아주 큰 위협이 될 것”이라고 경고했다.,https://www.hankyung.com/article/202401247855i,https://n.news.naver.com/mnews/article/015/0004940675?sid=101
634,2024-01-24 15:36:00,인류 종말까지 90초… 지구종말시계 &quot;세계 3대 강대국 행동 필요&quot;,"충분한 지식이 없는 사람이 대형 언어 모델을 가진 인공지능을 사용해 많은 동물, 식물 등에 해를 끼칠 수 있는 생물 <b>무기</b>를 획득할 수 있다고 지적했다. 이어 BAS 측은 <b>AI</b>의 비약적인 발전에 대해 &quot;허위 정보를 확대... ",http://www.hansbiz.co.kr/news/articleView.html?idxno=678297,http://www.hansbiz.co.kr/news/articleView.html?idxno=678297
635,2024-01-24 15:31:00,"`<b>AI 무기</b>화` 우려 현실로… 北, 전쟁연습에 활용한다",사이버 해킹을 <b>무기</b>로 전 세계에 피해를 주고 있는 북한이 <b>AI</b>까지 수단으로 쥘 경우 위협이 커질 것으로 우려된다. 23일(현지시간) 로이터통신은 미국 캘리포니아주 제임스마틴 비확산연구센터(CNS) 김혁 연구원의... ,https://www.dt.co.kr/contents.html?article_no=2024012402109931081003&ref=naver,https://n.news.naver.com/mnews/article/029/0002851437?sid=105
636,2024-01-24 15:20:00,&quot;지구종말 90초 전&quot;...'핵 위협'으로 3년새 10초 줄어,"올해도 90초로 유지한 근거는 ‘핵 위협’, ‘기후 변화’, '인공지능(<b>AI</b>)'과 신규 생명 공학 포함한... 아울러 이 단체는 △러시아-우크라이나 전쟁의 핵<b>무기</b> 사용 △이스라엘-하마스 전쟁을 언급하며 우려를... ",https://www.ajunews.com/view/20240124091746516,https://www.ajunews.com/view/20240124091746516
637,2024-01-24 15:12:00,미사일에 한글 표기 발견...&quot;러시아 의도 보여줘&quot; [지금이뉴스],사용됐음을 보여준다며 러시아의 이런 <b>무기</b> 사용은 비확산 체제를 저해하는 대가를 치르더라도 우크라전을 유지하려는 의도를 보여준다고 지적했습니다. 기자 | 신현준 <b>AI</b> 앵커 | Y-GO 자막편집 | 박해진 #지금이뉴스,https://www.ytn.co.kr/_ln/0134_202401241512548214,https://n.news.naver.com/mnews/article/052/0001989510?sid=104
638,2024-01-24 14:56:00,"“지구 멸망까지 단 90초”…아인슈타인의 지구종말시계, 여전히 ‘매우 불안...","올해는 90초로 설정한 위험의 근거는 핵 위협, 기후 변화, 인공지능(<b>AI</b>)과 새로운 생명 공학을 포함한 파괴적인 기술, 기후 변화 등이다. 특히 러시아와 우크라이나 간 전쟁과 러시아의 핵<b>무기</b> 사용, 팔레스타인... ",http://www.segye.com/newsView/20240124511484?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003898017?sid=104
639,2024-01-24 14:33:00,김정은 北 해킹 진두지휘…국정원 &quot;선거 개입 공작 가능성도&quot;,북한이 개발한 전차 및 지대공 미사일 등이 러시아 <b>무기</b>와 매우 유사해 절취한 설계도면 등의 자료를 <b>무기</b>... 통해 <b>AI</b>(인공지능) 활용 해킹 등에 대한 대응 방안도 마련할 계획이다. 선거관리위원회에 대해선 전날부터 보안... ,https://www.nocutnews.co.kr/news/6084283,https://n.news.naver.com/mnews/article/079/0003856427?sid=100
640,2024-01-24 14:22:00,신원식 &quot;<b>AI</b> 기반 과학기술 강군 건설…국방 <b>AI</b> 윤리기준 마련 중&quot;,등 <b>AI</b>가 접목된 <b>무기</b>체계가 실제 전장에서 적극 활용되고 있다&quot;고 말했다. 그는 &quot;우리 군도 병역자원의 급감 등 변화하는 국방환경 속에서 <b>AI</b> 기반의 과학기술 강군을 건설해나가고 있다&quot;며 &quot;군사용 <b>AI</b>의 윤리적 사용에... ,https://news.einfomax.co.kr/news/articleView.html?idxno=4296011,https://news.einfomax.co.kr/news/articleView.html?idxno=4296011
641,2024-01-24 14:16:00,"토스뱅크 외화통장, '무료 환전' 마케팅 성공…30만 고객 확보 [은행오늘]","강력한 <b>무기</b>로 내세우며 빠른 속도로 고객을 늘려나가고 있다. 24일 토스뱅크에 따르면 지난 18일 공개된... ⓒ하나은행 하나은행-SK텔레콤, <b>AI</b> 스타트업 성장 지원 결실 하나은행(은행장 이승열)이 SK텔레콤(대표 유영상)... ",http://www.sisaon.co.kr/news/articleView.html?idxno=157880,http://www.sisaon.co.kr/news/articleView.html?idxno=157880
642,2024-01-24 14:13:00,&quot;지구 멸망까지 90초 남았다&quot;…위험 요인 '이것들' 때문,"BSA는 올해 시계를 설정한 위험의 근거로 핵 위협, 기후 변화, 인공지능(<b>AI</b>)과 새로운 생명 공학을 포함한... 이어 브론슨 회장은 &quot;러시아와 우크라이나 간 전쟁 종식은 요원해 보이며, 러시아의 핵<b>무기</b> 사용은 여전히... ",https://www.dailian.co.kr/news/view/1320895/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002792725?sid=104
643,2024-01-24 13:41:00,작년 北소행 공공해킹 4.7억건… 김정은이 직접 진두지휘,설계도면을 <b>무기</b> 개발에 활용했을 가능성이 있다는 게 국정원의 판단이다. 국정원은 미국과 정보를 공유해... 북한이 사이버공격에 <b>AI</b>(인공지능)를 더 적극적으로 활용할 가능성도 점쳐진다. 피싱사이트나 악성코드... ,https://www.dt.co.kr/contents.html?article_no=2024012402109931065004&ref=naver,https://n.news.naver.com/mnews/article/029/0002851397?sid=105
644,2024-01-24 13:31:00,"범 국가적 해킹 가능성 제기한 국정원, &quot;북, <b>AI</b>로 사이버 공격 고도화 나서&quot;","현재 <b>AI</b>는 보안 울타리를 강화할 도구인 동시에, 해커들이 자신들의 사이버 범죄 수준을 높일 <b>무기</b>로도 여겨지고 있다. 국정원에 따르면 북한 해커는 생성형 <b>AI</b>를 활용해 해킹 대상을 물색하고, 해킹에 필요한 기술을... ",https://www.ddaily.co.kr/page/view/2024012412143772024,https://n.news.naver.com/mnews/article/138/0002165514?sid=105
645,2024-01-24 13:30:00,"국정원 &quot;공공기관 해킹시도 10건 중 8건 北 소행…김정은, 목표 진두지휘&quot;",자료를 <b>무기</b> 개발에 활용한 것으로 보인다. 피아 구분이 없는 모습을 보인다”고 말했다. 북한의 방산 산업... 최근 북한 해커가 생성형 <b>AI</b>를 활용해 해킹대상을 물색하고 해킹에 필요한 기술을 검색하는 정황도 확인됐다.... ,https://www.sedaily.com/NewsView/2D47JFJC4H,https://n.news.naver.com/mnews/article/011/0004290866?sid=105
646,2024-01-24 13:27:00,"지구 종말까지 남은 시간 ‘90초’, 이유 들어보니…",BSA는 올해 시계를 설정한 위험의 근거로 ▲핵 위협 ▲기후 변화 ▲인공지능(<b>AI</b>)과 새로운 생명 공학을... 핵<b>무기</b> 사용은 여전히 심각한 가능성으로 남아 있다. 지난 1년 동안 러시아는 수많은 우려스러운 핵<b>무기</b> 사용... ,https://health.chosun.com/site/data/html_dir/2024/01/24/2024012401603.html,https://n.news.naver.com/mnews/article/346/0000069619?sid=004
647,2024-01-24 12:34:00,"[기획] 해외의존도 높은 K-산업, 美·中 갈등에 직격탄","양국은 △군사 소통, △불법 마약 제조·유통 방지, △인공지능(<b>AI</b>) 활용, △기후변화 대응, △인적교류 확대... 중국의 원료 <b>무기</b>화에 앞서, 국내 실정에 맞는 국산 원료 의약품에 대한 개발과 생산을 유인할 수 있는... ",http://www.m-i.kr/news/articleView.html?idxno=1087135,http://www.m-i.kr/news/articleView.html?idxno=1087135
648,2024-01-24 11:55:00,"“지구 종말 시계, 자정까지 90초”","미국 핵과학자회(BAS)는 23일 핵 위협과 기후변화, 인공지능(<b>AI</b>) 및 새로운 생명공학을 포함한 파괴적인 기술... 그는 “러시아와 우크라이나 간 전쟁 종식은 요원해 보이며, 러시아의 핵<b>무기</b> 사용은 여전히 심각한... ",https://www.munhwa.com/news/view.html?no=2024012401071309287001,https://n.news.naver.com/mnews/article/021/0002617723?sid=104
